10971502,"717 E 187th Street",40.854093,-73.883856,378
10974963,"145 W Kingsbridge Rd",40.869499,-73.903801,379
6185403,"3571 Broadway",40.827497,-73.949718,380
6571261,"410 Saw Mill River Rd",40.997538,-73.857402,381
6347008,"1895 Palmer Ave",40.933702,-73.758283,382
5952937,"159 13th St",40.937638,-73.975872,383
6349510,"1375 Ogden Ave",40.842162,-73.924389,384
5714658,"331 Piermont Rd",40.993679,-73.933358,385
6546491,"3 Main St",41.039688,-73.871802,386
6249450,"15 Center St",41.012422,-73.845643,387
10955362,"1916 Park Ave",40.80836,-73.936997,388
6193577,"60 Clinton St",41.080832,-73.8646,389
5799862,"1 Parker Plz",40.849565,-73.968049,390
5654089,"190 Veterans Dr",41.004317,-73.944627,391
6587939,"111 State Hwy 303",41.020892,-73.94228,392
5621700,"51 E Palisade Ave",40.892493,-73.972164,393
6633169,"28 Beekman Ave",41.085077,-73.859454,394
6300682,"267 Halstead Ave",40.968259,-73.713655,395
6139702,"1916 Monterey Ave",40.846934,-73.894934,396
6223464,"1 1st St",41.19479,-73.960172,397
6659964,"98 Brookside Pl",40.925221,-73.78317,398
6644644,"534 W 135th St",40.819633,-73.954355,399
6356471,"2825 Grand Concourse",40.870159,-73.891076,400
6542243,"1 W Orangeburg Rd",41.045902,-73.954996,401
5620703,"61 Nathaniel Pl",40.895262,-73.975986,402
10945707,"1090 Amsterdam Avenue",40.805324,-73.962127,403
5973870,"72 Oakdene Ave",40.822143,-73.985089,404
6539274,"230 W Lincoln Ave",40.913444,-73.844096,405
6338514,"112 E Post Rd",41.02805,-73.767103,406
6489466,"925 Southern Blvd",40.820003,-73.892371,407
6274329,"2015 Grand Concourse",40.851101,-73.904674,408
1749230,"364 Old Church Rd",41.047249,-73.61595,409
5899713,"1211 Anderson Ave",40.839256,-73.981722,410
6546868,"17 Sherwood Ave",41.060576,-73.678665,411
10970643,"185C E 165th Street",40.830584,-73.919269,412
6195975,"354 Webster Ave",40.91623,-73.795367,413
6176004,"1 Sunnyside Ter",40.957595,-73.812519,414
6707834,"94 N Broadway",41.079015,-73.857588,415
10990509,"44 S Bayles Ave",40.8274,-73.685898,416
10971667,"2310 Arthur Ave",40.853745,-73.889116,417
10970191,"843 E 149th Street",40.812376,-73.90444,418
5860863,"900 Palisade Ave",40.831569,-73.978907,419
10968987,"159 E 170th St",40.839199,-73.914299,420
6180172,"399 Bedford Rd",41.134701,-73.788743,421
5777229,"109 Lenox Ave",40.954199,-73.965964,422
6581687,"4305 White Plains Rd",40.897157,-73.855369,423
10297479,"7 Summit St",41.09145,-73.92527,424
10977271,"501 N State Rd",41.162357,-73.824877,425
6180117,"1201 Leland Ave",40.832651,-73.863657,426
6528003,"7 Cromwell Pl",40.8522,-73.636259,427
6149544,"31 S Broadway",41.075826,-73.858564,428
5904984,"56 Jackson Ave",40.962115,-73.976936,429
6258003,"44 Sterling Ln",40.860462,-73.706129,430
5694337,"728 Edgewater Ave",40.828777,-73.99855,431
6227927,"1785 Westchester Ave",40.831889,-73.866532,432
5782459,"51 Liberty Rd",40.912044,-73.99667,433
6610788,"8 Marbledale Rd",40.949869,-73.82162,434
6276341,"291 Jessamine Ave",40.945702,-73.869166,435
6389409,"2 Park Ln",40.919084,-73.82355,436
6386226,"18 Main St",40.830803,-73.685206,437
6447199,"240 E 175th St",40.84663,-73.905834,438
6380924,"5050 Iselin Ave",40.89821,-73.905155,439
6228878,"35 E Hartsdale Ave",41.017906,-73.797583,440
10558610,"32a Glen Cove Rd",40.808363,-73.627362,441
6162247,"5 Boulanger Plz",40.994711,-73.881863,442
6536596,"2168 Central Park Ave",40.972465,-73.834924,443
6274204,"52 Garrigan Ave",41.127579,-73.781933,444
6551995,"19 Mitchell Dr",40.82439,-73.733844,445
6173273,"31 Andrea Ln",40.994653,-73.831324,446
1673726,"74 Washington St",41.002521,-73.669299,447
6379634,"370 Concord Ave",40.80823,-73.909838,448
6426622,"2085 5 Ave",40.807089,-73.941771,449
6456492,"430 W 116th St",40.806541,-73.960696,450
6628089,"151 Wilkins Ave",41.007184,-73.661247,451
1688030,"515 Boston Post Rd",40.993228,-73.675668,452
10972402,"961 E 174th Street",40.836769,-73.885964,453
6257953,"334 Main St",40.831841,-73.701751,454
5934972,"2125 Center Ave",40.855869,-73.9699,455
6360407,"9 Beverly Rd",40.965991,-73.866132,456
10428350,"479 Walton Ave",40.817871,-73.928576,457
5812038,"742 Bergen Blvd",40.832891,-73.991226,458
6208839,"39 Bennington Dr",41.017811,-73.939778,459
6254314,"2143 7th Ave",40.81088,-73.946933,460
6186521,"11 Mc Grady St",40.849078,-73.627986,461
6486651,"782 Palisade Ave",40.960134,-73.885294,462
6256314,"92 Lake St",41.039908,-73.755833,463
6592249,"150 Wells Ave",41.158744,-73.938413,464
6212855,"984 N Broadway",40.969959,-73.884294,465
6444709,"280 Davenport Ave",40.898723,-73.771624,466
10975860,"854 Soundview Avenue",40.819221,-73.862655,467
6520520,"6393 Broadway",40.902141,-73.896653,468
6497855,"1535 Undercliff Ave",40.84714,-73.923398,469
6291520,"630 Barrymore Ln",40.94952,-73.716187,470
6313978,"3010 N Westchester Ave",41.009211,-73.697574,471
6436867,"759 Main St",40.901289,-73.793373,472
6464416,"104 W 145th St",40.821522,-73.939026,473
10873098,"432 Bergen Blvd",40.823276,-73.997923,474
6474195,"94 Main St",41.091116,-73.918918,475
6150609,"19 Bradhurst Ave",41.090012,-73.801606,476
6521530,"3853 Broadway",40.836178,-73.94335,477
6219635,"2315 Adam Clayton Powell Jr Blvd",40.815419,-73.943432,478
6477755,"580 Lenox Ave",40.817282,-73.938538,479
6434684,"20 Jordan Rd",40.982373,-73.876354,480
6225335,"1025 S Westchester Ave",41.018565,-73.727004,481
10980542,"3000 Westchester Ave",41.00843,-73.694283,482
6492981,"7 East Ave",40.858575,-73.608175,483
6429956,"4 5th St",40.908859,-73.797077,484
6604969,"6 Manhasset Ave",40.83694,-73.708649,485
6575749,"1 Skyline Dr",41.094286,-73.812953,486
